"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source_file","source_row","data_status"
"-1.46276","110.16319","310.38","1.69","1.28","2026-08-12","1342","Terra","MODIS","80","6.1NRT","293.92","16.32","N","","fire_nrt_M-C61_803220.csv","15264","NRT"
"-1.46115","110.17216","311.35","1.69","1.28","2026-08-12","1342","Terra","MODIS","82","6.1NRT","294.14","18.32","N","","fire_nrt_M-C61_803220.csv","15266","NRT"
"-1.37775","110.11517","315.06","1.68","1.27","2026-08-12","1342","Terra","MODIS","90","6.1NRT","293.72","23.85","N","","fire_nrt_M-C61_803220.csv","15269","NRT"
"-1.37791","110.10863","317.62","1.68","1.27","2026-08-12","1342","Terra","MODIS","95","6.1NRT","293.66","29","N","","fire_nrt_M-C61_803220.csv","15271","NRT"
"-1.3693","110.1134","311.78","1.37","1.16","2026-08-13","2000","Aqua","MODIS","83","6.1NRT","288.01","15.69","N","","fire_nrt_M-C61_803220.csv","15774","NRT"
"-1.37026","110.1198","314.01","1.37","1.16","2026-08-13","2000","Aqua","MODIS","85","6.1NRT","288.31","18.3","N","","fire_nrt_M-C61_803220.csv","15775","NRT"
"-1.65957","110.06927","322.1","1.36","1.16","2026-08-13","2000","Aqua","MODIS","100","6.1NRT","278.71","33.56","N","","fire_nrt_M-C61_803220.csv","15781","NRT"
"-2.73906","110.59427","312.93","1.22","1.1","2026-08-13","2002","Aqua","MODIS","86","6.1NRT","277","17.11","N","","fire_nrt_M-C61_803220.csv","15810","NRT"
"-1.65919","110.06197","322.83","1.64","1.26","2026-08-14","0105","Terra","MODIS","80","6.1NRT","291.93","34.01","D","","fire_nrt_M-C61_803220.csv","15888","NRT"
"-0.89188","110.47546","330.85","1.04","1.02","2026-08-14","0820","Aqua","MODIS","84","6.1NRT","300.16","23.21","D","","fire_nrt_M-C61_803220.csv","16041","NRT"
"-0.8932","110.46645","327.49","1.04","1.02","2026-08-14","0820","Aqua","MODIS","81","6.1NRT","300.22","18.71","D","","fire_nrt_M-C61_803220.csv","16042","NRT"
"-0.65902","110.67965","336.52","1.06","1.03","2026-08-14","0820","Aqua","MODIS","88","6.1NRT","298.23","35.2","D","","fire_nrt_M-C61_803220.csv","16059","NRT"
"-2.76663","110.67191","327.38","1.02","1.01","2026-08-14","0820","Aqua","MODIS","81","6.1NRT","296.76","21.66","D","","fire_nrt_M-C61_803220.csv","16320","NRT"
"-2.57599","110.21036","330.09","1.01","1","2026-08-14","0820","Aqua","MODIS","83","6.1NRT","299.12","22.95","D","","fire_nrt_M-C61_803220.csv","16334","NRT"
"-2.23885","110.67525","360.24","1.03","1.01","2026-08-14","0820","Aqua","MODIS","94","6.1NRT","299.59","84.7","D","","fire_nrt_M-C61_803220.csv","16344","NRT"
"-2.27473","110.30836","365.7","1.01","1.01","2026-08-14","0820","Aqua","MODIS","100","6.1NRT","301.25","97.2","D","","fire_nrt_M-C61_803220.csv","16348","NRT"
"-2.27603","110.29955","340.92","1.01","1.01","2026-08-14","0820","Aqua","MODIS","91","6.1NRT","299.72","37.88","D","","fire_nrt_M-C61_803220.csv","16349","NRT"
"-2.26593","110.30706","349.43","1.01","1.01","2026-08-14","0820","Aqua","MODIS","95","6.1NRT","298.7","55.01","D","","fire_nrt_M-C61_803220.csv","16350","NRT"
"-2.18488","110.47916","326.49","1.02","1.01","2026-08-14","0820","Aqua","MODIS","80","6.1NRT","298.77","19.97","D","","fire_nrt_M-C61_803220.csv","16356","NRT"
"-1.97301","110.85436","335.12","1.05","1.02","2026-08-14","0820","Aqua","MODIS","87","6.1NRT","298.15","31.45","D","","fire_nrt_M-C61_803220.csv","16365","NRT"
"-1.97436","110.84526","353.51","1.05","1.02","2026-08-14","0820","Aqua","MODIS","97","6.1NRT","298.55","68.45","D","","fire_nrt_M-C61_803220.csv","16366","NRT"
"-1.87281","110.16132","351.56","1.01","1","2026-08-14","0820","Aqua","MODIS","96","6.1NRT","302.43","57.87","D","","fire_nrt_M-C61_803220.csv","16385","NRT"
"-1.76393","110.13287","337.12","1.01","1","2026-08-14","0820","Aqua","MODIS","83","6.1NRT","301.09","30.86","D","","fire_nrt_M-C61_803220.csv","16395","NRT"
"-1.76522","110.12408","326.78","1.01","1","2026-08-14","0820","Aqua","MODIS","80","6.1NRT","301","17.1","D","","fire_nrt_M-C61_803220.csv","16396","NRT"
"-1.76288","110.07889","372.93","1.01","1","2026-08-14","0820","Aqua","MODIS","100","6.1NRT","299.72","120.19","D","","fire_nrt_M-C61_803220.csv","16399","NRT"
"-1.76417","110.07013","362.54","1.01","1","2026-08-14","0820","Aqua","MODIS","100","6.1NRT","301.24","86.39","D","","fire_nrt_M-C61_803220.csv","16400","NRT"
"-1.7541","110.07759","359.5","1.01","1","2026-08-14","0820","Aqua","MODIS","99","6.1NRT","298.16","78.34","D","","fire_nrt_M-C61_803220.csv","16407","NRT"
"-1.75539","110.06882","355.36","1.01","1","2026-08-14","0820","Aqua","MODIS","98","6.1NRT","299.12","67.54","D","","fire_nrt_M-C61_803220.csv","16408","NRT"
"-1.66254","110.07622","375.33","1.01","1","2026-08-14","0820","Aqua","MODIS","100","6.1NRT","299.19","130.39","D","","fire_nrt_M-C61_803220.csv","16417","NRT"
"-1.66383","110.06744","410.27","1.01","1","2026-08-14","0820","Aqua","MODIS","100","6.1NRT","305.82","316.5","D","","fire_nrt_M-C61_803220.csv","16418","NRT"
"-1.66511","110.05868","347.97","1.01","1","2026-08-14","0820","Aqua","MODIS","94","6.1NRT","302.13","51.38","D","","fire_nrt_M-C61_803220.csv","16419","NRT"
"-1.65375","110.07492","343.93","1.01","1","2026-08-14","0820","Aqua","MODIS","92","6.1NRT","298.07","44.04","D","","fire_nrt_M-C61_803220.csv","16421","NRT"
"-1.65504","110.06615","374.13","1.01","1","2026-08-14","0820","Aqua","MODIS","100","6.1NRT","301.64","124.25","D","","fire_nrt_M-C61_803220.csv","16422","NRT"
"-1.65633","110.05737","359.21","1.01","1","2026-08-14","0820","Aqua","MODIS","99","6.1NRT","301.13","76.7","D","","fire_nrt_M-C61_803220.csv","16423","NRT"
"-1.38786","110.11554","355.12","1.01","1.01","2026-08-14","0820","Aqua","MODIS","97","6.1NRT","299.91","65.86","D","","fire_nrt_M-C61_803220.csv","16431","NRT"
"-1.38915","110.10674","345.4","1.01","1.01","2026-08-14","0820","Aqua","MODIS","84","6.1NRT","299.25","43.66","D","","fire_nrt_M-C61_803220.csv","16432","NRT"
"-1.37906","110.11423","352.56","1.01","1.01","2026-08-14","0820","Aqua","MODIS","96","6.1NRT","301.43","59.24","D","","fire_nrt_M-C61_803220.csv","16435","NRT"
"-2.74356","110.59261","311.78","1","1","2026-08-14","1321","Terra","MODIS","81","6.1NRT","295.57","8.68","N","","fire_nrt_M-C61_803220.csv","16557","NRT"
"-2.37211","110.67679","318.47","1","1","2026-08-14","1321","Terra","MODIS","97","6.1NRT","294.71","14.5","N","","fire_nrt_M-C61_803220.csv","16571","NRT"
"-2.26668","110.31761","312.99","1","1","2026-08-14","1321","Terra","MODIS","85","6.1NRT","295.37","8.83","N","","fire_nrt_M-C61_803220.csv","16579","NRT"
"-2.26788","110.30885","325.85","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","295.69","21.1","N","","fire_nrt_M-C61_803220.csv","16580","NRT"
"-1.9992","110.5113","312.21","1","1","2026-08-14","1321","Terra","MODIS","84","6.1NRT","295.09","8.63","N","","fire_nrt_M-C61_803220.csv","16595","NRT"
"-1.87082","110.16927","315.76","1","1","2026-08-14","1321","Terra","MODIS","92","6.1NRT","295.61","10.61","N","","fire_nrt_M-C61_803220.csv","16602","NRT"
"-1.87202","110.16051","322.91","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","296.03","17.33","N","","fire_nrt_M-C61_803220.csv","16603","NRT"
"-1.7648","110.13972","327.79","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","296.33","23.25","N","","fire_nrt_M-C61_803220.csv","16605","NRT"
"-1.76601","110.13096","312.95","1","1","2026-08-14","1321","Terra","MODIS","85","6.1NRT","295.43","8.98","N","","fire_nrt_M-C61_803220.csv","16606","NRT"
"-1.74879","110.19103","311.34","1","1","2026-08-14","1321","Terra","MODIS","81","6.1NRT","294.64","8.12","N","","fire_nrt_M-C61_803220.csv","16608","NRT"
"-1.7548","110.14725","336.02","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","295.86","34.62","N","","fire_nrt_M-C61_803220.csv","16609","NRT"
"-1.75601","110.1385","313.48","1","1","2026-08-14","1321","Terra","MODIS","86","6.1NRT","294.99","9.24","N","","fire_nrt_M-C61_803220.csv","16610","NRT"
"-1.73158","110.25105","335.21","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","295.97","32.98","N","","fire_nrt_M-C61_803220.csv","16612","NRT"
"-1.73278","110.2423","311.21","1","1","2026-08-14","1321","Terra","MODIS","81","6.1NRT","294.64","7.35","N","","fire_nrt_M-C61_803220.csv","16613","NRT"
"-1.75563","110.07592","320.9","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","294.66","15.95","N","","fire_nrt_M-C61_803220.csv","16614","NRT"
"-1.72279","110.24982","314.65","1","1","2026-08-14","1321","Terra","MODIS","89","6.1NRT","294.72","9.85","N","","fire_nrt_M-C61_803220.csv","16617","NRT"
"-1.74563","110.08346","310.81","1","1","2026-08-14","1321","Terra","MODIS","80","6.1NRT","294.34","7.19","N","","fire_nrt_M-C61_803220.csv","16618","NRT"
"-1.74683","110.07469","328.96","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","295.05","25.05","N","","fire_nrt_M-C61_803220.csv","16619","NRT"
"-1.73683","110.08223","312.11","1","1","2026-08-14","1321","Terra","MODIS","83","6.1NRT","294.48","8.32","N","","fire_nrt_M-C61_803220.csv","16622","NRT"
"-1.73803","110.07346","323.06","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","294.73","18.11","N","","fire_nrt_M-C61_803220.csv","16623","NRT"
"-1.70161","110.27361","313.65","1","1","2026-08-14","1321","Terra","MODIS","87","6.1NRT","294.73","9.19","N","","fire_nrt_M-C61_803220.csv","16624","NRT"
"-1.70428","110.16956","311.83","1","1","2026-08-14","1321","Terra","MODIS","82","6.1NRT","294.8","8.25","N","","fire_nrt_M-C61_803220.csv","16625","NRT"
"-1.66476","110.06586","313.3","1","1","2026-08-14","1321","Terra","MODIS","86","6.1NRT","295.55","9.23","N","","fire_nrt_M-C61_803220.csv","16627","NRT"
"-1.65476","110.0734","360.01","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","296.93","83.79","N","","fire_nrt_M-C61_803220.csv","16629","NRT"
"-1.65596","110.06464","357.53","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","297.69","77.26","N","","fire_nrt_M-C61_803220.csv","16630","NRT"
"-1.65716","110.05586","338.07","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","297.12","37.36","N","","fire_nrt_M-C61_803220.csv","16631","NRT"
"-1.64836","110.05464","311.05","1","1","2026-08-14","1321","Terra","MODIS","80","6.1NRT","295.2","6.67","N","","fire_nrt_M-C61_803220.csv","16634","NRT"
"-1.38019","110.12423","316.23","1","1","2026-08-14","1321","Terra","MODIS","92","6.1NRT","295.01","11.71","N","","fire_nrt_M-C61_803220.csv","16637","NRT"
"-1.3814","110.11548","343.28","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","297.11","46.5","N","","fire_nrt_M-C61_803220.csv","16638","NRT"
"-1.3826","110.10673","346.54","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","296.15","52.33","N","","fire_nrt_M-C61_803220.csv","16639","NRT"
"-1.3838","110.09798","321.79","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","294.22","16.68","N","","fire_nrt_M-C61_803220.csv","16640","NRT"
"-1.37261","110.11426","328.67","1","1","2026-08-14","1321","Terra","MODIS","100","6.1NRT","295.94","24.59","N","","fire_nrt_M-C61_803220.csv","16642","NRT"
"-1.37381","110.10551","310.9","1","1","2026-08-14","1321","Terra","MODIS","80","6.1NRT","294.66","6.84","N","","fire_nrt_M-C61_803220.csv","16643","NRT"
"-1.37501","110.09675","311.92","1","1","2026-08-14","1321","Terra","MODIS","82","6.1NRT","294.85","8.1","N","","fire_nrt_M-C61_803220.csv","16644","NRT"
"-0.88938","110.4703","310.37","1","1","2026-08-14","1321","Terra","MODIS","80","6.1NRT","289.81","7.48","N","","fire_nrt_M-C61_803220.csv","16663","NRT"
"-0.43477","110.35883","316.06","1","1","2026-08-14","1321","Terra","MODIS","92","6.1NRT","288.98","12.64","N","","fire_nrt_M-C61_803220.csv","16678","NRT"
"-1.37581","110.1139","323.86","2.12","1.41","2026-08-14","2038","Aqua","MODIS","100","6.1NRT","289.83","61.43","N","","fire_nrt_M-C61_803220.csv","16708","NRT"
"-1.37919","110.10808","322.93","2.12","1.41","2026-08-14","2038","Aqua","MODIS","100","6.1NRT","289.81","57.92","N","","fire_nrt_M-C61_803220.csv","16712","NRT"
"-1.38184","110.12634","311.89","2.12","1.42","2026-08-14","2038","Aqua","MODIS","81","6.1NRT","289.04","29.57","N","","fire_nrt_M-C61_803220.csv","16713","NRT"
"-1.38582","110.11248","359.66","1.82","1.32","2026-08-15","0141","Terra","MODIS","99","6.1NRT","296.86","187.05","D","","fire_nrt_M-C61_803220.csv","16748","NRT"
"-1.38221","110.10728","367.93","1.82","1.32","2026-08-15","0141","Terra","MODIS","100","6.1NRT","298.03","246.83","D","","fire_nrt_M-C61_803220.csv","16749","NRT"
"-1.65385","110.07011","313.81","4.03","1.86","2026-08-15","1401","Terra","MODIS","83","6.1NRT","288.01","83.86","N","","fire_nrt_M-C61_803220.csv","17123","NRT"
"-1.37956","110.12486","317.78","4.11","1.88","2026-08-15","1401","Terra","MODIS","94","6.1NRT","287.73","111.45","N","","fire_nrt_M-C61_803220.csv","17125","NRT"
"-1.39011","110.12114","317.02","4.11","1.88","2026-08-15","1401","Terra","MODIS","92","6.1NRT","287.69","107.51","N","","fire_nrt_M-C61_803220.csv","17126","NRT"
"-1.37744","110.11811","315.39","3.82","1.83","2026-08-15","1938","Aqua","MODIS","91","6.1NRT","276.96","105.34","N","","fire_nrt_M-C61_803220.csv","17176","NRT"
"-1.39333","110.11562","310.64","3.82","1.83","2026-08-15","1938","Aqua","MODIS","81","6.1NRT","280.72","78.04","N","","fire_nrt_M-C61_803220.csv","17177","NRT"
"-1.38786","110.11165","324.56","3.82","1.83","2026-08-15","1938","Aqua","MODIS","100","6.1NRT","278.55","160.3","N","","fire_nrt_M-C61_803220.csv","17179","NRT"
"-2.7325","110.27738","340.07","1.8","1.31","2026-08-16","0756","Aqua","MODIS","90","6.1NRT","299.55","88.24","D","","fire_nrt_M-C61_803220.csv","17888","NRT"
"-2.10937","110.9915","330.8","1.55","1.23","2026-08-16","0756","Aqua","MODIS","83","6.1NRT","298.66","43.8","D","","fire_nrt_M-C61_803220.csv","17940","NRT"
"-2.12468","110.8131","340.14","1.6","1.24","2026-08-16","0756","Aqua","MODIS","90","6.1NRT","297.67","74.13","D","","fire_nrt_M-C61_803220.csv","17945","NRT"
"-2.12672","110.79918","341.91","1.6","1.25","2026-08-16","0756","Aqua","MODIS","91","6.1NRT","299.5","80.53","D","","fire_nrt_M-C61_803220.csv","17946","NRT"
"-1.93249","110.94041","350.75","1.55","1.23","2026-08-16","0756","Aqua","MODIS","96","6.1NRT","298.25","110.44","D","","fire_nrt_M-C61_803220.csv","17972","NRT"
"-1.99893","110.49245","338.83","1.68","1.27","2026-08-16","0756","Aqua","MODIS","89","6.1NRT","297.78","73.82","D","","fire_nrt_M-C61_803220.csv","17974","NRT"
"-2.01201","110.40427","365.7","1.71","1.28","2026-08-16","0756","Aqua","MODIS","100","6.1NRT","301.72","204.17","D","","fire_nrt_M-C61_803220.csv","17977","NRT"
"-2.04564","110.17747","332.33","1.78","1.31","2026-08-16","0756","Aqua","MODIS","85","6.1NRT","300.01","52.95","D","","fire_nrt_M-C61_803220.csv","17980","NRT"
"-1.92377","110.92519","340.22","1.55","1.23","2026-08-16","0756","Aqua","MODIS","90","6.1NRT","298.77","70.73","D","","fire_nrt_M-C61_803220.csv","17982","NRT"
"-1.96186","110.59032","330.85","1.65","1.26","2026-08-16","0756","Aqua","MODIS","84","6.1NRT","297.69","45.72","D","","fire_nrt_M-C61_803220.csv","17987","NRT"
"-1.89261","110.11835","337.5","1.79","1.31","2026-08-16","0756","Aqua","MODIS","88","6.1NRT","301.47","67.17","D","","fire_nrt_M-C61_803220.csv","18012","NRT"
"-1.75291","110.05435","338.66","1.8","1.32","2026-08-16","0756","Aqua","MODIS","89","6.1NRT","298.91","76.64","D","","fire_nrt_M-C61_803220.csv","18045","NRT"
"-1.73917","110.06824","331.75","1.8","1.31","2026-08-16","0756","Aqua","MODIS","85","6.1NRT","299.32","51.26","D","","fire_nrt_M-C61_803220.csv","18053","NRT"
"-1.74143","110.05265","339.39","1.8","1.32","2026-08-16","0756","Aqua","MODIS","90","6.1NRT","298.36","77.72","D","","fire_nrt_M-C61_803220.csv","18054","NRT"
"-1.57419","110.79513","329.94","1.57","1.23","2026-08-16","0756","Aqua","MODIS","84","6.1NRT","300.9","40.89","D","","fire_nrt_M-C61_803220.csv","18065","NRT"
"-1.65869","110.06548","331.4","1.79","1.31","2026-08-16","0756","Aqua","MODIS","84","6.1NRT","301.37","52.66","D","","fire_nrt_M-C61_803220.csv","18067","NRT"
"-1.49476","110.63709","349.84","1.61","1.25","2026-08-16","0756","Aqua","MODIS","95","6.1NRT","300.61","110.71","D","","fire_nrt_M-C61_803220.csv","18080","NRT"
"-1.40041","110.105","370.93","1.76","1.3","2026-08-16","0756","Aqua","MODIS","100","6.1NRT","299.69","254.36","D","","fire_nrt_M-C61_803220.csv","18097","NRT"
"-1.38905","110.10336","390.56","1.76","1.3","2026-08-16","0756","Aqua","MODIS","100","6.1NRT","302.82","438.9","D","","fire_nrt_M-C61_803220.csv","18098","NRT"
"-1.13328","110.58834","336","1.6","1.25","2026-08-16","0756","Aqua","MODIS","88","6.1NRT","297.55","59.36","D","","fire_nrt_M-C61_803220.csv","18121","NRT"
"-0.97012","110.2915","333.33","1.68","1.27","2026-08-16","0756","Aqua","MODIS","86","6.1NRT","298.31","55.79","D","","fire_nrt_M-C61_803220.csv","18136","NRT"
"-0.7063","110.57935","328.43","1.58","1.24","2026-08-16","0756","Aqua","MODIS","82","6.1NRT","298.26","39.74","D","","fire_nrt_M-C61_803220.csv","18165","NRT"
"-0.70836","110.56572","340.61","1.58","1.24","2026-08-16","0756","Aqua","MODIS","90","6.1NRT","299.29","74.38","D","","fire_nrt_M-C61_803220.csv","18166","NRT"
"-0.63339","110.77464","369.16","1.52","1.22","2026-08-16","0756","Aqua","MODIS","100","6.1NRT","297.47","200.21","D","","fire_nrt_M-C61_803220.csv","18176","NRT"
"-0.6394","110.18922","325.77","1.68","1.28","2026-08-16","0756","Aqua","MODIS","80","6.1NRT","297.65","38.68","D","","fire_nrt_M-C61_803220.csv","18201","NRT"
"-0.54962","110.49546","327.29","1.59","1.24","2026-08-16","0756","Aqua","MODIS","81","6.1NRT","296.68","38.62","D","","fire_nrt_M-C61_803220.csv","18212","NRT"
"-2.37054","110.9688","312.67","1.65","1.26","2026-08-16","1301","Terra","MODIS","84","6.1NRT","293.77","19.01","N","","fire_nrt_M-C61_803220.csv","18677","NRT"
"-2.37242","110.95452","320.34","1.65","1.26","2026-08-16","1301","Terra","MODIS","100","6.1NRT","293.97","33","N","","fire_nrt_M-C61_803220.csv","18678","NRT"
"-2.36978","110.96292","322.83","1.65","1.26","2026-08-16","1301","Terra","MODIS","100","6.1NRT","293.87","38.71","N","","fire_nrt_M-C61_803220.csv","18679","NRT"
"-2.26325","110.23602","321.9","1.87","1.34","2026-08-16","1301","Terra","MODIS","100","6.1NRT","294.86","43.11","N","","fire_nrt_M-C61_803220.csv","18684","NRT"
"-2.16881","110.49818","319.17","1.78","1.31","2026-08-16","1301","Terra","MODIS","98","6.1NRT","294.87","33.13","N","","fire_nrt_M-C61_803220.csv","18685","NRT"
"-2.17121","110.49231","318.6","1.78","1.31","2026-08-16","1301","Terra","MODIS","97","6.1NRT","294.93","31.82","N","","fire_nrt_M-C61_803220.csv","18690","NRT"
"-2.16344","110.37967","328.91","1.82","1.32","2026-08-16","1301","Terra","MODIS","100","6.1NRT","294.86","60.53","N","","fire_nrt_M-C61_803220.csv","18694","NRT"
"-2.15185","110.37812","312.68","1.82","1.32","2026-08-16","1301","Terra","MODIS","83","6.1NRT","294.65","21.36","N","","fire_nrt_M-C61_803220.csv","18696","NRT"
"-2.12229","110.4222","321.12","1.8","1.32","2026-08-16","1301","Terra","MODIS","100","6.1NRT","294.85","38.8","N","","fire_nrt_M-C61_803220.csv","18698","NRT"
"-2.06107","110.19657","316.19","1.87","1.34","2026-08-16","1301","Terra","MODIS","92","6.1NRT","295.45","28.26","N","","fire_nrt_M-C61_803220.csv","18712","NRT"
"-2.03978","110.17702","316.72","1.88","1.34","2026-08-16","1301","Terra","MODIS","93","6.1NRT","295.41","29.85","N","","fire_nrt_M-C61_803220.csv","18719","NRT"
"-1.9983","110.39959","314.46","1.8","1.32","2026-08-16","1301","Terra","MODIS","88","6.1NRT","295.52","21.67","N","","fire_nrt_M-C61_803220.csv","18721","NRT"
"-1.86638","110.70123","312.32","1.7","1.28","2026-08-16","1301","Terra","MODIS","83","6.1NRT","294.23","18.06","N","","fire_nrt_M-C61_803220.csv","18734","NRT"
"-1.86482","110.71016","312.59","1.69","1.28","2026-08-16","1301","Terra","MODIS","84","6.1NRT","294.19","18.63","N","","fire_nrt_M-C61_803220.csv","18737","NRT"
"-1.85359","110.70876","311.4","1.69","1.28","2026-08-16","1301","Terra","MODIS","81","6.1NRT","294.33","16.77","N","","fire_nrt_M-C61_803220.csv","18738","NRT"
"-1.91046","110.13086","317.01","1.89","1.34","2026-08-16","1301","Terra","MODIS","94","6.1NRT","295.06","29.48","N","","fire_nrt_M-C61_803220.csv","18739","NRT"
"-1.88916","110.11115","321.88","1.89","1.34","2026-08-16","1301","Terra","MODIS","100","6.1NRT","295.05","41.56","N","","fire_nrt_M-C61_803220.csv","18744","NRT"
"-1.8377","110.13748","312.55","1.88","1.34","2026-08-16","1301","Terra","MODIS","83","6.1NRT","294.56","21.08","N","","fire_nrt_M-C61_803220.csv","18746","NRT"
"-1.75786","110.13693","315.72","1.87","1.34","2026-08-16","1301","Terra","MODIS","91","6.1NRT","295.2","28.05","N","","fire_nrt_M-C61_803220.csv","18752","NRT"
"-1.76247","110.13191","311.5","1.87","1.34","2026-08-16","1301","Terra","MODIS","81","6.1NRT","295.03","19.26","N","","fire_nrt_M-C61_803220.csv","18758","NRT"
"-1.73492","110.2431","311.27","1.83","1.33","2026-08-16","1301","Terra","MODIS","80","6.1NRT","294.76","18.88","N","","fire_nrt_M-C61_803220.csv","18762","NRT"
"-1.74354","110.09605","315.31","1.89","1.34","2026-08-16","1301","Terra","MODIS","90","6.1NRT","295.09","25.42","N","","fire_nrt_M-C61_803220.csv","18766","NRT"
"-1.70509","110.28755","314.51","1.82","1.32","2026-08-16","1301","Terra","MODIS","88","6.1NRT","294.92","24.47","N","","fire_nrt_M-C61_803220.csv","18768","NRT"
"-1.70728","110.27172","319.98","1.82","1.32","2026-08-16","1301","Terra","MODIS","99","6.1NRT","295.36","36.1","N","","fire_nrt_M-C61_803220.csv","18769","NRT"
"-1.73405","110.078","313.74","1.89","1.34","2026-08-16","1301","Terra","MODIS","86","6.1NRT","295.31","22.02","N","","fire_nrt_M-C61_803220.csv","18770","NRT"
"-1.72226","110.07642","362.41","1.89","1.34","2026-08-16","1301","Terra","MODIS","100","6.1NRT","296.78","226.37","N","","fire_nrt_M-C61_803220.csv","18771","NRT"
"-1.72451","110.06001","325.35","1.9","1.35","2026-08-16","1301","Terra","MODIS","100","6.1NRT","295.17","49.7","N","","fire_nrt_M-C61_803220.csv","18772","NRT"
"-1.71048","110.0748","316.88","1.89","1.34","2026-08-16","1301","Terra","MODIS","93","6.1NRT","295.11","28.04","N","","fire_nrt_M-C61_803220.csv","18773","NRT"
"-1.68912","110.05508","326.87","1.9","1.35","2026-08-16","1301","Terra","MODIS","100","6.1NRT","295.24","55.66","N","","fire_nrt_M-C61_803220.csv","18776","NRT"
"-1.68004","110.06429","315.51","1.89","1.34","2026-08-16","1301","Terra","MODIS","91","6.1NRT","295.14","26.07","N","","fire_nrt_M-C61_803220.csv","18777","NRT"
"-1.68236","110.04783","315.14","1.9","1.35","2026-08-16","1301","Terra","MODIS","90","6.1NRT","295","24.88","N","","fire_nrt_M-C61_803220.csv","18778","NRT"
"-1.65418","110.07748","317.6","1.89","1.34","2026-08-16","1301","Terra","MODIS","95","6.1NRT","295.67","31.61","N","","fire_nrt_M-C61_803220.csv","18780","NRT"
"-1.65647","110.06107","315.45","1.89","1.34","2026-08-16","1301","Terra","MODIS","90","6.1NRT","295.55","26.64","N","","fire_nrt_M-C61_803220.csv","18781","NRT"
"-1.64241","110.07586","320.07","1.89","1.34","2026-08-16","1301","Terra","MODIS","100","6.1NRT","295.62","37.48","N","","fire_nrt_M-C61_803220.csv","18782","NRT"
"-1.64468","110.05946","319.75","1.89","1.34","2026-08-16","1301","Terra","MODIS","99","6.1NRT","295.81","35.79","N","","fire_nrt_M-C61_803220.csv","18783","NRT"
"-1.48475","110.63396","321.5","1.69","1.28","2026-08-16","1301","Terra","MODIS","100","6.1NRT","294.63","36.96","N","","fire_nrt_M-C61_803220.csv","18792","NRT"
"-1.39408","110.11258","335.58","1.86","1.33","2026-08-16","1301","Terra","MODIS","100","6.1NRT","295.36","83.95","N","","fire_nrt_M-C61_803220.csv","18797","NRT"
"-1.39625","110.09629","318.33","1.86","1.33","2026-08-16","1301","Terra","MODIS","96","6.1NRT","294.64","32.53","N","","fire_nrt_M-C61_803220.csv","18798","NRT"
"-1.38239","110.11097","318.5","1.86","1.33","2026-08-16","1301","Terra","MODIS","87","6.1NRT","294.99","31.33","N","","fire_nrt_M-C61_803220.csv","18799","NRT"
"-1.39827","110.10753","317.78","1.86","1.33","2026-08-16","1301","Terra","MODIS","82","6.1NRT","294.53","29.72","N","","fire_nrt_M-C61_803220.csv","18801","NRT"
"-1.38658","110.10595","333.94","1.86","1.33","2026-08-16","1301","Terra","MODIS","100","6.1NRT","295.76","74.85","N","","fire_nrt_M-C61_803220.csv","18803","NRT"
"-1.26276","110.82658","317.43","1.62","1.25","2026-08-16","1301","Terra","MODIS","95","6.1NRT","294.18","27.32","N","","fire_nrt_M-C61_803220.csv","18810","NRT"
"-0.89832","110.47238","336.29","1.71","1.28","2026-08-16","1301","Terra","MODIS","100","6.1NRT","292.73","78.39","N","","fire_nrt_M-C61_803220.csv","18828","NRT"
"-0.90035","110.4574","317.32","1.71","1.28","2026-08-16","1301","Terra","MODIS","95","6.1NRT","290.5","30.4","N","","fire_nrt_M-C61_803220.csv","18829","NRT"
"-0.94905","110.4969","314.08","1.01","1.01","2026-08-16","2017","Aqua","MODIS","88","6.1NRT","289.74","12.13","N","","fire_nrt_M-C61_803220.csv","18919","NRT"
"-1.37232","110.37423","318.2","1.01","1.01","2026-08-16","2017","Aqua","MODIS","96","6.1NRT","292.38","15.42","N","","fire_nrt_M-C61_803220.csv","18924","NRT"
"-1.37165","110.11763","318.66","1","1","2026-08-16","2017","Aqua","MODIS","97","6.1NRT","292.95","14.54","N","","fire_nrt_M-C61_803220.csv","18926","NRT"
