latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.5731,121.3869,318.9,2.3,1.5,2026-02-02,0120,Terra,MODIS,74,61.03,284.3,49,D,2
-2.8216,122.1451,313.3,2.7,1.6,2026-02-02,0120,Terra,MODIS,24,61.03,290.9,24.5,D,0
-3.7598,115.4314,305.7,1,1,2026-02-02,0121,Terra,MODIS,41,61.03,282.8,4.8,D,0
-8.1287,113.0163,304.2,1,1,2026-02-02,0122,Terra,MODIS,21,61.03,288.4,3.5,D,0
-8.1162,112.9294,309.2,1,1,2026-02-02,0122,Terra,MODIS,44,61.03,284.8,8.7,D,1
-1.5808,122.1287,312.5,1.1,1.1,2026-02-02,0654,Aqua,MODIS,64,61.03,292.9,5.8,D,0
-0.8455,122.9198,313.5,1,1,2026-02-02,0654,Aqua,MODIS,54,61.03,294.9,9.5,D,0
-2.0138,121.4251,318.5,1.3,1.1,2026-02-02,0654,Aqua,MODIS,45,61.03,297.7,12.7,D,2
-1.5524,121.2016,305.6,1.3,1.1,2026-02-02,0654,Aqua,MODIS,52,61.03,283.5,6.9,D,0
-1.5541,121.1901,308.5,1.3,1.1,2026-02-02,0654,Aqua,MODIS,65,61.03,284.9,9.3,D,0
-0.8233,123.1416,316.6,1,1,2026-02-02,0654,Aqua,MODIS,73,61.03,294.4,7.5,D,0
3.136,117.3087,308.1,2.1,1.4,2026-02-02,0655,Aqua,MODIS,58,61.03,291.9,9.2,D,0
0.5748,102.9589,313.8,1.4,1.2,2026-02-02,0833,Aqua,MODIS,65,61.03,292,12.5,D,0
1.5808,101.7091,312.6,1.2,1.1,2026-02-02,0833,Aqua,MODIS,42,61.03,294.2,6.5,D,0
1.813,99.3135,313,1,1,2026-02-02,0833,Aqua,MODIS,69,61.03,294.3,7.4,D,0
2.858,97.8605,314,1,1,2026-02-02,0833,Aqua,MODIS,69,61.03,295.9,6.7,D,0
2.7135,97.767,320.2,1,1,2026-02-02,0833,Aqua,MODIS,66,61.03,289.9,12.1,D,0
2.7047,97.7683,323.3,1,1,2026-02-02,0833,Aqua,MODIS,73,61.03,294.1,15.2,D,0
2.6821,97.799,316.7,1,1,2026-02-02,0833,Aqua,MODIS,61,61.03,295.6,7.5,D,0
1.8117,99.3047,319.2,1,1,2026-02-02,0833,Aqua,MODIS,77,61.03,293.2,13.1,D,0
5.1245,96.5646,311,1.1,1,2026-02-02,0834,Aqua,MODIS,57,61.03,296,6.1,D,0
4.1958,96.0971,317,1.2,1.1,2026-02-02,0834,Aqua,MODIS,58,61.03,301.5,10.1,D,0
5.385,95.6557,314.5,1.2,1.1,2026-02-02,0834,Aqua,MODIS,61,61.03,296.2,9.5,D,0
-1.4565,127.4463,305.4,3.1,1.7,2026-02-02,1201,Terra,MODIS,24,61.03,291.1,35.3,N,2
-1.5701,105.9723,300.1,1.7,1.3,2026-02-02,1339,Terra,MODIS,13,61.03,275.9,8.4,N,0
-0.1844,109.2996,323.2,1,1,2026-02-02,1340,Terra,MODIS,100,61.03,293.6,20.3,N,0
0.5881,102.982,314.2,2.8,1.6,2026-02-02,1340,Terra,MODIS,89,61.03,288.1,51.3,N,0
0.5846,102.9581,316.6,2.8,1.6,2026-02-02,1340,Terra,MODIS,93,61.03,288.3,60.6,N,0
0.5794,102.9639,320.4,2.8,1.6,2026-02-02,1340,Terra,MODIS,100,61.03,288.3,75.8,N,0
0.8041,108.9159,302.7,1.1,1,2026-02-02,1340,Terra,MODIS,51,61.03,284.8,5.6,N,0
0.5827,102.9879,305.2,2.8,1.6,2026-02-02,1340,Terra,MODIS,63,61.03,287.8,22.7,N,0
0.5674,109.0052,314.2,1.1,1,2026-02-02,1340,Terra,MODIS,89,61.03,277.2,15.1,N,0
0.5107,108.9943,301.5,1.1,1,2026-02-02,1340,Terra,MODIS,39,61.03,284.2,3.9,N,0
0.512,109.0036,325.5,1.1,1,2026-02-02,1340,Terra,MODIS,100,61.03,285.4,24.9,N,0
-0.1754,109.2983,306.3,1,1,2026-02-02,1340,Terra,MODIS,64,61.03,291.8,5.7,N,0
-0.1857,109.2904,304.9,1,1,2026-02-02,1340,Terra,MODIS,40,61.03,291.9,4.2,N,0
0.8053,108.9252,300.8,1.1,1,2026-02-02,1340,Terra,MODIS,30,61.03,284,5,N,0
-2.5763,121.3882,302.5,1.2,1.1,2026-02-02,1914,Aqua,MODIS,50,61.03,269,9.4,N,2
-2.008,121.4226,306.4,1.2,1.1,2026-02-02,1914,Aqua,MODIS,68,61.03,291.6,7.9,N,2
0.5858,102.9812,301.6,3.3,1.7,2026-02-02,2051,Aqua,MODIS,20,61.03,283.1,40.8,N,0
-1.4605,127.4446,326.9,1.2,1.1,2026-02-03,0021,Terra,MODIS,0,61.03,293.1,24.1,D,2
0.5125,127.898,300.9,1.2,1.1,2026-02-03,0021,Terra,MODIS,34,61.03,277.9,3.8,D,0
-8.279,123.513,317.8,1.7,1.3,2026-02-03,0023,Terra,MODIS,65,61.03,289.2,27.2,D,1
-8.2766,123.498,321.2,1.7,1.3,2026-02-03,0023,Terra,MODIS,69,61.03,289.1,35.5,D,1
3.8819,108.1877,312.2,1.1,1,2026-02-03,0158,Terra,MODIS,47,61.03,296.7,7.2,D,0
-0.1851,109.3038,318.1,1.4,1.2,2026-02-03,0159,Terra,MODIS,70,61.03,294,16.6,D,0
-0.1814,109.2984,317.6,1.4,1.2,2026-02-03,0159,Terra,MODIS,51,61.03,294.5,15.6,D,0
-2.6095,106.0448,313.3,1,1,2026-02-03,0200,Terra,MODIS,67,61.03,293.6,7.8,D,0
-7.0497,107.7422,309.4,1.4,1.2,2026-02-03,0201,Terra,MODIS,40,61.03,291.3,8.1,D,2
-6.6809,108.0269,307.9,1.4,1.2,2026-02-03,0201,Terra,MODIS,40,61.03,290.9,6.9,D,0
-6.8647,107.5004,310.5,1.3,1.1,2026-02-03,0201,Terra,MODIS,58,61.03,292.5,7,D,2
-6.5941,139.1283,316.6,1,1,2026-02-03,0552,Aqua,MODIS,69,61.03,297,8.7,D,0
-6.5625,139.0297,332.1,1.1,1,2026-02-03,0552,Aqua,MODIS,85,61.03,296,28.6,D,0
-7.7948,138.8666,312.9,1.1,1,2026-02-03,0552,Aqua,MODIS,59,61.03,295.7,6,D,0
-7.4529,138.3551,312.6,1.1,1.1,2026-02-03,0552,Aqua,MODIS,62,61.03,295.4,6.6,D,0
-6.608,139.36,315,1,1,2026-02-03,0552,Aqua,MODIS,40,61.03,294.3,7.3,D,0
-8.4304,114.3695,325.4,1.1,1,2026-02-03,0730,Aqua,MODIS,79,61.03,297.1,20,D,3
-0.0591,111.0853,321.8,1.3,1.1,2026-02-03,0733,Aqua,MODIS,58,61.03,289.2,24.5,D,0
0.1011,109.6271,307.9,1.7,1.3,2026-02-03,0733,Aqua,MODIS,44,61.03,291.1,10,D,0
0.6261,103.2089,307.1,1.2,1.1,2026-02-03,1419,Terra,MODIS,22,61.03,288.7,7.5,N,0
0.5491,103.2197,301,1.2,1.1,2026-02-03,1419,Terra,MODIS,36,61.03,290.9,4,N,0
0.6068,103.2116,321.2,1.2,1.1,2026-02-03,1419,Terra,MODIS,99,61.03,290.9,21.9,N,0
0.6053,103.201,341.2,1.2,1.1,2026-02-03,1419,Terra,MODIS,100,61.03,291.6,57,N,0
0.6179,103.2208,306.8,1.2,1.1,2026-02-03,1419,Terra,MODIS,32,61.03,290,7.4,N,0
0.6164,103.2102,321.7,1.2,1.1,2026-02-03,1419,Terra,MODIS,100,61.03,291.5,23.2,N,0
0.5829,102.9708,317.3,1.2,1.1,2026-02-03,1419,Terra,MODIS,95,61.03,289.6,18.6,N,0
0.5814,102.9606,302.5,1.2,1.1,2026-02-03,1419,Terra,MODIS,50,61.03,288,5.2,N,0
1.585,101.8284,309.1,1.1,1,2026-02-03,1419,Terra,MODIS,71,61.03,293.1,9.1,N,0
1.5837,101.819,304,1.1,1,2026-02-03,1419,Terra,MODIS,43,61.03,290.2,6,N,0
1.5794,101.1831,302.3,1,1,2026-02-03,1419,Terra,MODIS,48,61.03,290.7,4.2,N,0
0.4858,127.9958,307.7,2.2,1.5,2026-02-03,1813,Aqua,MODIS,56,61.03,293.3,21.9,N,2
1.5936,101.7195,310.1,3.2,1.7,2026-02-03,1951,Aqua,MODIS,79,61.03,288.3,51,N,0
0.6222,103.2248,302.1,2.3,1.5,2026-02-03,1952,Aqua,MODIS,34,61.03,286.5,15.3,N,0
0.6123,103.2028,303,2.3,1.5,2026-02-03,1952,Aqua,MODIS,25,61.03,287.5,17.9,N,0
-6.5451,108.0976,301.2,1,1,2026-02-03,1953,Aqua,MODIS,38,61.03,286.3,3.6,N,0
0.4924,127.9806,311.4,2.8,1.6,2026-02-04,0100,Terra,MODIS,38,61.03,293.3,26.6,D,2
1.0385,120.824,311.5,1,1,2026-02-04,0100,Terra,MODIS,38,61.03,298,5.9,D,2
-1.3961,120.756,311.2,1,1,2026-02-04,0100,Terra,MODIS,64,61.03,297.1,5.4,D,2
-2.008,121.417,313,1.1,1,2026-02-04,0101,Terra,MODIS,53,61.03,294.3,7.5,D,2
-2.5754,121.386,327.2,1.1,1,2026-02-04,0101,Terra,MODIS,80,61.03,279.6,27.9,D,2
1.5822,101.7168,321.6,2,1.4,2026-02-04,0238,Terra,MODIS,77,61.03,293.1,38.7,D,0
1.5848,101.6996,320.9,2,1.4,2026-02-04,0238,Terra,MODIS,76,61.03,294.1,36.3,D,0
1.5775,101.7096,324,2,1.4,2026-02-04,0238,Terra,MODIS,77,61.03,293.2,42.3,D,0
-3.7749,104.4952,306.6,1,1,2026-02-04,0810,Aqua,MODIS,46,61.03,286.5,4.7,D,0
-3.7736,104.5042,310.5,1,1,2026-02-04,0810,Aqua,MODIS,56,61.03,290.2,7.2,D,0
1.5793,101.7056,363.3,1.2,1.1,2026-02-04,0811,Aqua,MODIS,100,61.03,300.7,115.7,D,0
1.5776,101.8239,317.7,1.2,1.1,2026-02-04,0811,Aqua,MODIS,55,61.03,296.9,9.2,D,0
-0.7073,101.0146,319.9,1.5,1.2,2026-02-04,0811,Aqua,MODIS,78,61.03,288.3,24.3,D,0
0.4028,103.4926,315.2,1,1,2026-02-04,0811,Aqua,MODIS,63,61.03,294.7,7.5,D,0
0.4183,103.5365,313,1,1,2026-02-04,0811,Aqua,MODIS,42,61.03,295.8,5.3,D,0
0.5913,103.2045,366.3,1.1,1,2026-02-04,0811,Aqua,MODIS,100,61.03,295.1,103.9,D,0
0.59,103.1953,330.6,1.1,1,2026-02-04,0811,Aqua,MODIS,71,61.03,293.3,21.8,D,0
0.6017,103.2123,342.2,1.1,1,2026-02-04,0811,Aqua,MODIS,92,61.03,295.1,40.1,D,0
0.6003,103.2031,352.9,1.1,1,2026-02-04,0811,Aqua,MODIS,97,61.03,298.6,62.5,D,0
0.612,103.2202,341.4,1.1,1,2026-02-04,0811,Aqua,MODIS,91,61.03,295.4,39.9,D,0
0.6106,103.211,337,1.1,1,2026-02-04,0811,Aqua,MODIS,87,61.03,298.6,31.1,D,0
0.621,103.2189,318.1,1.1,1,2026-02-04,0811,Aqua,MODIS,74,61.03,293.2,8.7,D,0
0.6156,103.182,316.4,1.1,1,2026-02-04,0811,Aqua,MODIS,46,61.03,291.5,7.9,D,0
0.6196,103.2097,332.2,1.1,1,2026-02-04,0811,Aqua,MODIS,86,61.03,296.3,25.3,D,0
0.7597,103.4063,315,1,1,2026-02-04,0811,Aqua,MODIS,69,61.03,289,9.8,D,0
-8.2731,123.5263,302.2,2.2,1.4,2026-02-04,1317,Terra,MODIS,15,61.03,290.6,10.8,N,1
-8.2733,123.5163,301.8,2.2,1.4,2026-02-04,1317,Terra,MODIS,42,61.03,289.6,10.4,N,1
-1.8917,115.8601,307.1,1,1,2026-02-04,1319,Terra,MODIS,70,61.03,280.9,8.8,N,2
-1.8905,115.8689,300.3,1,1,2026-02-04,1319,Terra,MODIS,19,61.03,275.8,4.8,N,2
1.4953,127.635,300.5,1.2,1.1,2026-02-04,1851,Aqua,MODIS,30,61.03,288.7,4.6,N,1
-3.8649,122.4086,305.5,1.1,1,2026-02-04,1853,Aqua,MODIS,65,61.03,291.5,5.4,N,2
1.5896,101.8289,307.8,1.1,1,2026-02-04,2029,Aqua,MODIS,73,61.03,292.1,7.1,N,0
1.5898,101.7064,348.7,1.1,1,2026-02-04,2029,Aqua,MODIS,100,61.03,295.5,62.8,N,0
1.5884,101.7155,333.4,1.1,1,2026-02-04,2029,Aqua,MODIS,100,61.03,294.5,34.4,N,0
1.5808,101.705,326.9,1.1,1,2026-02-04,2029,Aqua,MODIS,100,61.03,292.8,25.5,N,0
1.5794,101.7142,322.5,1.1,1,2026-02-04,2029,Aqua,MODIS,100,61.03,292.6,20.2,N,0
1.5466,101.4989,326.9,1,1,2026-02-04,2030,Aqua,MODIS,100,61.03,293.6,25.7,N,0
1.5452,101.5079,308.2,1,1,2026-02-04,2030,Aqua,MODIS,74,61.03,292.2,7.8,N,0
0.6129,103.1971,304.5,1.3,1.1,2026-02-04,2030,Aqua,MODIS,33,61.03,290.5,6.5,N,0
0.6112,103.2081,305.4,1.3,1.1,2026-02-04,2030,Aqua,MODIS,25,61.03,290.3,7.6,N,0
-4.5202,122.0076,318.9,1,1,2026-02-05,0709,Aqua,MODIS,61,61.03,297.1,8.8,D,0
-4.4199,121.8103,320,1,1,2026-02-05,0709,Aqua,MODIS,72,61.03,294.8,11.5,D,0
-4.4745,121.5632,312.9,1,1,2026-02-05,0709,Aqua,MODIS,51,61.03,295.6,5.7,D,0
-4.5073,121.6654,316.4,1,1,2026-02-05,0709,Aqua,MODIS,65,61.03,296.9,7,D,0
-1.1785,120.2146,316.1,1,1,2026-02-05,0710,Aqua,MODIS,72,61.03,294.8,10.5,D,0
-2.5783,121.3882,333,1,1,2026-02-05,0710,Aqua,MODIS,86,61.03,299.4,25.3,D,2
-2.5796,121.3792,353.3,1,1,2026-02-05,0710,Aqua,MODIS,97,61.03,303.5,64.2,D,2
-1.4617,127.4425,313,2.7,1.6,2026-02-05,0710,Aqua,MODIS,0,61.03,292,29.5,D,2
-2.6765,118.8884,313,1.1,1,2026-02-05,0710,Aqua,MODIS,22,61.03,295.9,7.7,D,0
-3.814,120.0948,327.9,1,1,2026-02-05,0710,Aqua,MODIS,81,61.03,299,18.1,D,0
-3.7855,120.0841,316.2,1,1,2026-02-05,0710,Aqua,MODIS,48,61.03,297.2,5.7,D,0
-2.8326,122.1746,324,1.1,1,2026-02-05,0710,Aqua,MODIS,46,61.03,299.3,15,D,2
-2.8749,121.5764,320.2,1,1,2026-02-05,0710,Aqua,MODIS,74,61.03,297.9,10.6,D,0
-2.8762,121.5673,344.1,1,1,2026-02-05,0710,Aqua,MODIS,92,61.03,300,44.9,D,0
-2.6381,121.4215,328.3,1,1,2026-02-05,0710,Aqua,MODIS,78,61.03,300.2,19.1,D,0
-0.6561,120.0565,317.4,1,1,2026-02-05,0711,Aqua,MODIS,64,61.03,297.8,10.6,D,0
-0.4325,114.8279,312.2,1.8,1.3,2026-02-05,0711,Aqua,MODIS,61,61.03,294.4,14.8,D,0
-0.6549,120.0652,311.4,1,1,2026-02-05,0711,Aqua,MODIS,34,61.03,296.9,5,D,0
4.8997,95.411,315.9,1,1,2026-02-05,0851,Aqua,MODIS,56,61.03,296.6,9.1,D,0
1.495,127.6335,305.3,1.2,1.1,2026-02-05,1221,Terra,MODIS,26,61.03,282.8,9.9,N,1
0.2117,102.2765,303.8,1.3,1.1,2026-02-05,1359,Terra,MODIS,57,61.03,291.6,5.9,N,0
0.2661,102.9024,306.9,1.2,1.1,2026-02-05,1359,Terra,MODIS,69,61.03,292.5,6.8,N,0
1.5467,101.4973,303.3,1.4,1.2,2026-02-05,1400,Terra,MODIS,54,61.03,289.8,6.9,N,0
-3.7563,115.4364,301.2,1,1,2026-02-05,1931,Aqua,MODIS,38,61.03,285.1,4.3,N,0
-8.1133,112.9267,325.2,1,1,2026-02-05,1932,Aqua,MODIS,100,61.03,274.8,26.9,N,1
0.483,127.9995,312.9,1.2,1.1,2026-02-06,0040,Terra,MODIS,0,61.03,280.8,13.4,D,2
1.5164,127.9395,312.4,1.2,1.1,2026-02-06,0040,Terra,MODIS,68,61.03,294.2,8.6,D,0
1.4969,127.6348,314.5,1.1,1.1,2026-02-06,0040,Terra,MODIS,71,61.03,292.2,12.4,D,1
-1.4549,127.4379,324.3,1.2,1.1,2026-02-06,0040,Terra,MODIS,0,61.03,293.3,22.8,D,2
-1.5705,127.4304,316.1,1.2,1.1,2026-02-06,0040,Terra,MODIS,33,61.03,294.9,9.9,D,2
-2.5755,121.3899,340.9,1.3,1.1,2026-02-06,0041,Terra,MODIS,92,61.03,287.5,65.1,D,2
-3.9057,122.4183,314.7,1.1,1.1,2026-02-06,0041,Terra,MODIS,71,61.03,293.8,10,D,2
-2.5738,121.3784,340.9,1.3,1.1,2026-02-06,0041,Terra,MODIS,92,61.03,286.2,66,D,2
-8.8499,121.6511,311.3,1.1,1,2026-02-06,0043,Terra,MODIS,45,61.03,295.8,7.1,D,2
-4.0023,136.1022,334.8,1,1,2026-02-06,0609,Aqua,MODIS,89,61.03,296.1,30.4,D,0
-6.5898,139.0031,313.6,1.2,1.1,2026-02-06,0609,Aqua,MODIS,61,61.03,293,9,D,0
-6.6264,138.8269,315.7,1.2,1.1,2026-02-06,0609,Aqua,MODIS,68,61.03,293.7,9.9,D,0
-6.2253,139.1637,316.3,1.2,1.1,2026-02-06,0609,Aqua,MODIS,67,61.03,294.5,10.4,D,0
-4.0729,136.0648,316.3,1,1,2026-02-06,0609,Aqua,MODIS,75,61.03,289,11.3,D,0
0.0698,103.2647,316.1,1.2,1.1,2026-02-07,0827,Aqua,MODIS,25,61.03,290.8,11.3,D,0
0.6173,103.2219,327.9,1.2,1.1,2026-02-07,0828,Aqua,MODIS,66,61.03,298.7,20.2,D,0
0.6188,103.2324,334.7,1.2,1.1,2026-02-07,0828,Aqua,MODIS,88,61.03,298.4,33.3,D,0
0.6158,103.2114,326.3,1.2,1.1,2026-02-07,0828,Aqua,MODIS,59,61.03,299.2,17.8,D,0
0.6113,103.18,331.7,1.2,1.1,2026-02-07,0828,Aqua,MODIS,86,61.03,298.9,28.9,D,0
0.6254,103.21,335.4,1.2,1.1,2026-02-07,0828,Aqua,MODIS,88,61.03,300.2,34,D,0
0.6414,102.9234,312.6,1.2,1.1,2026-02-07,0828,Aqua,MODIS,38,61.03,294.3,7.2,D,0
4.6858,97.5681,316.9,1.1,1.1,2026-02-07,0829,Aqua,MODIS,59,61.03,296.5,12.8,D,0
3.7208,98.4669,313.6,1.1,1,2026-02-07,0829,Aqua,MODIS,56,61.03,295.1,5.3,D,0
3.7297,98.4655,330,1.1,1,2026-02-07,0829,Aqua,MODIS,85,61.03,296.7,22.6,D,0
4.8832,97.5259,322.7,1.1,1.1,2026-02-07,0829,Aqua,MODIS,79,61.03,299,16.3,D,0
-2.5005,111.2105,307.4,1,1,2026-02-07,1338,Terra,MODIS,63,61.03,293.1,4.9,N,0
1.4979,127.6319,307.5,1.3,1.1,2026-02-08,0020,Terra,MODIS,63,61.03,277.4,8.9,D,1
1.4966,127.6249,300.9,1.3,1.1,2026-02-08,0020,Terra,MODIS,25,61.03,276.4,3.8,D,1
0.5219,108.981,313.6,1.3,1.1,2026-02-08,0158,Terra,MODIS,68,61.03,295.1,11.1,D,0
1.0792,103.3224,316.5,1.2,1.1,2026-02-08,0159,Terra,MODIS,0,61.03,295.6,11,D,0
-7.6346,138.7542,311.4,1.3,1.1,2026-02-08,0547,Aqua,MODIS,38,61.03,290.8,8.6,D,0
-6.6393,139.4162,311.3,1.2,1.1,2026-02-08,0547,Aqua,MODIS,59,61.03,287,8.7,D,0
-6.3112,138.9914,313.4,1.2,1.1,2026-02-08,0547,Aqua,MODIS,67,61.03,289.7,10.2,D,0
-6.3127,138.9807,337,1.2,1.1,2026-02-08,0547,Aqua,MODIS,84,61.03,291,46.9,D,0
-0.5165,117.3447,315.6,1.1,1,2026-02-08,0727,Aqua,MODIS,71,61.03,293.6,9.6,D,0
0.2541,111.3501,308.4,1.6,1.2,2026-02-08,0728,Aqua,MODIS,18,61.03,285.6,9.7,D,0
0.6645,112.9103,311,1.2,1.1,2026-02-08,0728,Aqua,MODIS,66,61.03,292.6,8.6,D,0
0.2587,111.3581,310.5,1.6,1.2,2026-02-08,0728,Aqua,MODIS,66,61.03,288.7,12.8,D,0
0.0105,110.0884,313.5,2,1.4,2026-02-08,0728,Aqua,MODIS,53,61.03,291.5,22.5,D,0
0.0874,103.3553,303.9,1.2,1.1,2026-02-08,1418,Terra,MODIS,57,61.03,291.8,5.7,N,0
1.8278,101.6621,300.1,1.1,1,2026-02-08,1419,Terra,MODIS,4,61.03,270.4,4.5,N,0
1.8266,101.6529,307.9,1.1,1,2026-02-08,1419,Terra,MODIS,72,61.03,274.4,9.4,N,0
0.3067,109.1133,320.6,1.1,1.1,2026-02-08,1946,Aqua,MODIS,100,61.03,270.5,24.4,N,0
0.3052,109.123,309.6,1.1,1.1,2026-02-08,1946,Aqua,MODIS,67,61.03,274.3,13.7,N,0
1.823,101.6548,331.6,1.9,1.4,2026-02-09,0237,Terra,MODIS,86,61.03,294.6,73.8,D,0
1.8205,101.6717,321.2,1.9,1.4,2026-02-09,0237,Terra,MODIS,77,61.03,294.3,41.5,D,0
0.6134,103.2356,309.1,2.7,1.6,2026-02-09,0238,Terra,MODIS,49,61.03,292.1,21.1,D,0
0.6226,103.2185,311.5,2.7,1.6,2026-02-09,0238,Terra,MODIS,64,61.03,292.9,28.4,D,0
0.6191,103.2421,309,2.7,1.6,2026-02-09,0238,Terra,MODIS,52,61.03,292.4,20.7,D,0
0.5265,103.3453,306.8,2.8,1.6,2026-02-09,0238,Terra,MODIS,0,61.03,288.2,16.2,D,0
1.4933,127.6262,314.9,1.2,1.1,2026-02-09,0628,Aqua,MODIS,62,61.03,292.2,14.3,D,1
-1.6111,105.4607,329.4,1,1,2026-02-09,0805,Aqua,MODIS,82,61.03,289,25.8,D,0
-2.5013,110.2372,316.2,1.4,1.2,2026-02-09,0805,Aqua,MODIS,52,61.03,294.1,11.9,D,0
-2.4995,110.249,328.2,1.4,1.2,2026-02-09,0805,Aqua,MODIS,82,61.03,294.3,31.6,D,0
-2.7049,110.5273,320.5,1.4,1.2,2026-02-09,0805,Aqua,MODIS,72,61.03,298.2,16.6,D,0
-2.5834,111.0495,322.3,1.6,1.2,2026-02-09,0805,Aqua,MODIS,75,61.03,294.2,25,D,0
-2.5765,110.5519,318,1.4,1.2,2026-02-09,0805,Aqua,MODIS,69,61.03,298.2,12.1,D,0
1.0945,104.5729,310.3,1.1,1,2026-02-09,0806,Aqua,MODIS,35,61.03,294.6,6.8,D,0
1.0932,104.5637,321.7,1.1,1,2026-02-09,0806,Aqua,MODIS,74,61.03,294.1,17.6,D,0
0.2998,109.0996,312.6,2.2,1.5,2026-02-09,1320,Terra,MODIS,85,61.03,282.9,39.8,N,0
0.3026,109.1191,318.9,2.2,1.4,2026-02-09,1320,Terra,MODIS,98,61.03,282.6,57,N,0
0.4046,109.0993,302.2,2.2,1.4,2026-02-09,1320,Terra,MODIS,47,61.03,277.6,18.7,N,0
1.8293,101.6688,309.4,1,1,2026-02-09,2024,Aqua,MODIS,77,61.03,285.3,8.8,N,0
1.8306,101.6601,307.1,1,1,2026-02-09,2024,Aqua,MODIS,70,61.03,285.4,7.3,N,0
1.8219,101.6588,321.5,1,1,2026-02-09,2024,Aqua,MODIS,100,61.03,286.7,18.2,N,0
1.8206,101.6675,357.1,1,1,2026-02-09,2024,Aqua,MODIS,100,61.03,291.9,77.9,N,0
1.8118,101.6662,313.5,1,1,2026-02-09,2024,Aqua,MODIS,77,61.03,285.7,11.1,N,0
1.5933,101.7108,301.9,1,1,2026-02-09,2024,Aqua,MODIS,14,61.03,279.3,5,N,0
1.5845,101.7095,304.7,1,1,2026-02-09,2024,Aqua,MODIS,56,61.03,276.9,7.2,N,0
1.5832,101.7182,302.6,1,1,2026-02-09,2024,Aqua,MODIS,33,61.03,279.3,5.8,N,0
1.4706,102.2116,310.7,1,1,2026-02-09,2024,Aqua,MODIS,81,61.03,286.5,10.2,N,0
1.4693,102.2204,325.5,1,1,2026-02-09,2024,Aqua,MODIS,100,61.03,289,23.8,N,0
1.4618,102.2103,304.2,1,1,2026-02-09,2024,Aqua,MODIS,59,61.03,286.5,6.6,N,0
1.4605,102.2191,300.7,1,1,2026-02-09,2024,Aqua,MODIS,22,61.03,286.3,4.5,N,0
0.5256,103.3273,317.4,1.1,1,2026-02-09,2025,Aqua,MODIS,76,61.03,291.5,15.2,N,0
0.5241,103.3368,342.7,1.1,1,2026-02-09,2025,Aqua,MODIS,100,61.03,294.8,53.4,N,0
0.5347,103.3287,308.4,1.1,1,2026-02-09,2025,Aqua,MODIS,68,61.03,290.7,8.1,N,0
0.5227,103.3463,306.9,1.1,1,2026-02-09,2025,Aqua,MODIS,47,61.03,289.3,7.1,N,0
0.5333,103.3382,315,1.1,1,2026-02-09,2025,Aqua,MODIS,90,61.03,291.3,13.3,N,0
-2.7384,120.4685,313.2,1.1,1,2026-02-10,0705,Aqua,MODIS,57,61.03,276.6,10.2,D,0
4.2367,117.2967,310.1,1.3,1.1,2026-02-10,0707,Aqua,MODIS,18,61.03,288.5,8.1,D,0
1.4677,102.2127,347.5,2.1,1.4,2026-02-10,0844,Aqua,MODIS,94,61.03,301.9,142.2,D,0
4.9846,97.5905,311.1,1.1,1.1,2026-02-10,0845,Aqua,MODIS,62,61.03,296.8,5.4,D,0
4.1034,96.2284,331,1,1,2026-02-10,0845,Aqua,MODIS,86,61.03,299.3,23.2,D,0
-8.2722,123.5024,307.8,3.3,1.7,2026-02-10,1218,Terra,MODIS,57,61.03,281.8,44.9,N,1
-1.4586,127.438,319,1.3,1.1,2026-02-10,1220,Terra,MODIS,97,61.03,292.1,22.9,N,2
0.7813,103.4759,316.6,1.1,1.1,2026-02-10,1359,Terra,MODIS,94,61.03,295.1,14.9,N,0
0.7799,103.4662,328.3,1.1,1.1,2026-02-10,1359,Terra,MODIS,100,61.03,295.2,29.3,N,0
0.7942,103.3642,302.3,1.1,1.1,2026-02-10,1359,Terra,MODIS,48,61.03,291.1,3.7,N,0
1.4653,102.2221,316.6,1.3,1.1,2026-02-10,1359,Terra,MODIS,93,61.03,292,21.2,N,0
1.4637,102.2109,306.4,1.3,1.1,2026-02-10,1359,Terra,MODIS,68,61.03,289.9,10.6,N,0
1.4751,102.2207,303.7,1.3,1.1,2026-02-10,1359,Terra,MODIS,42,61.03,289,8.2,N,0
1.4736,102.2095,312.3,1.3,1.1,2026-02-10,1359,Terra,MODIS,84,61.03,289.9,16.5,N,0
1.5798,101.7204,307.3,1.4,1.2,2026-02-10,1359,Terra,MODIS,71,61.03,295,9.7,N,0
1.5782,101.7083,333.3,1.4,1.2,2026-02-10,1359,Terra,MODIS,100,61.03,296.5,51.3,N,0
1.5884,101.7068,310.9,1.4,1.2,2026-02-10,1359,Terra,MODIS,81,61.03,294.7,13.4,N,0
1.8157,101.6561,312.3,1.4,1.2,2026-02-10,1359,Terra,MODIS,84,61.03,295.2,15.1,N,0
1.8293,101.6787,309.6,1.4,1.2,2026-02-10,1359,Terra,MODIS,77,61.03,293.8,13.3,N,0
1.8276,101.6666,368.1,1.4,1.2,2026-02-10,1359,Terra,MODIS,100,61.03,298.4,174.8,N,0
1.8259,101.6546,311.8,1.4,1.2,2026-02-10,1359,Terra,MODIS,82,61.03,295.5,14.3,N,0
1.8174,101.6681,324.4,1.4,1.2,2026-02-10,1359,Terra,MODIS,100,61.03,297,33.3,N,0
