latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-6.95141,108.76572,317.48,1.05,1.02,2026-07-22,0826,Aqua,MODIS,72,6.1NRT,300.88,8.92,D
-6.89913,108.6268,318.81,1.04,1.02,2026-07-22,0826,Aqua,MODIS,74,6.1NRT,299.88,11.02,D
-6.9005,108.61768,314.96,1.04,1.02,2026-07-22,0826,Aqua,MODIS,68,6.1NRT,299.7,7.56,D
-7.02562,106.8242,310.91,1.01,1.01,2026-07-22,0826,Aqua,MODIS,61,6.1NRT,298.76,5.61,D
-7.0119,106.79477,319.35,1.01,1.01,2026-07-22,0826,Aqua,MODIS,75,6.1NRT,300.47,12.38,D
-6.74258,108.12581,313.74,1.01,1.01,2026-07-22,0826,Aqua,MODIS,65,6.1NRT,299.85,6.01,D
-6.45432,107.69686,316.66,1,1,2026-07-22,0826,Aqua,MODIS,69,6.1NRT,297.1,7.95,D
-5.2829,104.05629,308.76,1.28,1.12,2026-07-22,0826,Aqua,MODIS,51,6.1NRT,294.17,7.43,D
-4.7177,104.78167,314.58,1.14,1.07,2026-07-22,0826,Aqua,MODIS,59,6.1NRT,296.48,7.73,D
-4.4198,105.37594,312.7,1.07,1.03,2026-07-22,0826,Aqua,MODIS,60,6.1NRT,295.3,6.67,D
-4.47126,104.57384,316.3,1.17,1.07,2026-07-22,0826,Aqua,MODIS,70,6.1NRT,295.54,9.86,D
-3.11241,112.58626,319.75,2.09,1.41,2026-07-22,0826,Aqua,MODIS,76,6.1NRT,293.63,37.89,D
-2.8571,111.23426,317.31,1.65,1.26,2026-07-22,0826,Aqua,MODIS,33,6.1NRT,295.51,17.24,D
-2.8324,107.69479,311.71,1.04,1.02,2026-07-22,0826,Aqua,MODIS,56,6.1NRT,294.01,6.6,D
-0.30559,111.58573,327.79,1.95,1.36,2026-07-22,0828,Aqua,MODIS,62,6.1NRT,290.14,55.74,D
-2.69123,106.59323,311.33,1,1,2026-07-22,0828,Aqua,MODIS,48,6.1NRT,294.38,4.64,D
-2.05763,110.2072,310.95,1.43,1.18,2026-07-22,0828,Aqua,MODIS,56,6.1NRT,294.75,10.02,D
-2.00588,110.29601,318.87,1.45,1.19,2026-07-22,0828,Aqua,MODIS,69,6.1NRT,292.3,21.23,D
-2.63319,105.91175,311.3,1.01,1.01,2026-07-22,0828,Aqua,MODIS,61,6.1NRT,291.63,9.15,D
-1.74462,111.43181,315.18,1.79,1.31,2026-07-22,0828,Aqua,MODIS,36,6.1NRT,290.6,20.32,D
-1.85202,110.70714,325.94,1.57,1.23,2026-07-22,0828,Aqua,MODIS,81,6.1NRT,295.8,34.95,D
-1.73386,110.04569,313.17,1.41,1.17,2026-07-22,0828,Aqua,MODIS,65,6.1NRT,295.12,10.44,D
-1.50094,110.08642,314.29,1.43,1.18,2026-07-22,0828,Aqua,MODIS,62,6.1NRT,295.5,11.32,D
-1.09352,110.40665,333.56,1.53,1.22,2026-07-22,0828,Aqua,MODIS,87,6.1NRT,295.39,53.05,D
-1.09554,110.39336,316.49,1.53,1.22,2026-07-22,0828,Aqua,MODIS,71,6.1NRT,293.88,17.17,D
-1.09023,110.40042,327.76,1.53,1.22,2026-07-22,0828,Aqua,MODIS,83,6.1NRT,293.98,37.77,D
-1.08856,109.9062,313.35,1.41,1.17,2026-07-22,0828,Aqua,MODIS,60,6.1NRT,296.31,10.44,D
-0.85786,110.14046,315.37,1.47,1.2,2026-07-22,0828,Aqua,MODIS,40,6.1NRT,295.93,12.17,D
-1.81535,102.32816,311.81,1.49,1.21,2026-07-22,0828,Aqua,MODIS,70,6.1NRT,292.24,10.62,D
-0.30811,111.56889,311.73,1.94,1.36,2026-07-22,0828,Aqua,MODIS,53,6.1NRT,291.3,14.05,D
-1.64639,102.19149,314.45,1.52,1.22,2026-07-22,0828,Aqua,MODIS,73,6.1NRT,292.91,14.69,D
-1.65219,102.18572,309.43,1.52,1.22,2026-07-22,0828,Aqua,MODIS,48,6.1NRT,292.84,7.51,D
-0.26743,110.3102,313.8,1.55,1.23,2026-07-22,0828,Aqua,MODIS,63,6.1NRT,296.24,11.53,D
-0.272,110.31792,312.85,1.55,1.23,2026-07-22,0828,Aqua,MODIS,59,6.1NRT,296.27,10.02,D
-0.26717,109.57395,327.74,1.37,1.16,2026-07-22,0828,Aqua,MODIS,77,6.1NRT,296.53,32.2,D
-0.21751,109.42189,313.49,1.34,1.15,2026-07-22,0828,Aqua,MODIS,16,6.1NRT,295.59,6.87,D
-0.21612,109.42702,315.94,1.35,1.15,2026-07-22,0828,Aqua,MODIS,53,6.1NRT,296.47,10.48,D
0.36954,109.02272,311.96,1.29,1.13,2026-07-22,0828,Aqua,MODIS,60,6.1NRT,297.29,6.78,D
5.52903,95.70966,310.22,3.75,1.81,2026-07-22,0830,Aqua,MODIS,29,6.1NRT,291.2,34.85,D
-8.41869,140.41206,306.53,1,1,2026-07-22,1128,Terra,MODIS,68,6.1NRT,293.41,5.94,N
-8.41991,140.4032,309.54,1,1,2026-07-22,1128,Terra,MODIS,78,6.1NRT,293.58,7.87,N
-8.32998,140.58286,304.14,1,1,2026-07-22,1128,Terra,MODIS,59,6.1NRT,293.58,4.75,N
-8.33401,140.35747,303.03,1,1,2026-07-22,1128,Terra,MODIS,53,6.1NRT,291.96,4.26,N
-8.2697,140.62848,310.93,1,1,2026-07-22,1128,Terra,MODIS,81,6.1NRT,293.89,9.02,N
-8.29658,140.4335,303.53,1,1,2026-07-22,1128,Terra,MODIS,56,6.1NRT,293.52,4.04,N
-8.32699,140.21169,308.06,1,1,2026-07-22,1128,Terra,MODIS,73,6.1NRT,293.99,6.98,N
-8.28131,140.39836,333.34,1,1,2026-07-22,1128,Terra,MODIS,100,6.1NRT,294.1,32.74,N
-8.28253,140.3895,315.22,1,1,2026-07-22,1128,Terra,MODIS,91,6.1NRT,292.35,12.89,N
-8.22442,140.35414,305.24,1,1,2026-07-22,1128,Terra,MODIS,63,6.1NRT,293.05,5.38,N
-8.21559,140.35289,322.16,1,1,2026-07-22,1128,Terra,MODIS,100,6.1NRT,293.64,18.85,N
-8.21681,140.34402,304.95,1,1,2026-07-22,1128,Terra,MODIS,62,6.1NRT,292.94,5.03,N
-8.56894,140.78931,316.57,1,1,2026-07-22,1128,Terra,MODIS,93,6.1NRT,292.84,13.94,N
-8.12387,140.13779,303.4,1,1,2026-07-22,1130,Terra,MODIS,55,6.1NRT,289.17,5.07,N
-8.09615,140.14293,302.2,1,1,2026-07-22,1130,Terra,MODIS,47,6.1NRT,289.31,4.18,N
-7.33138,140.75021,303.92,1.01,1,2026-07-22,1130,Terra,MODIS,58,6.1NRT,288.34,5.86,N
-7.48006,139.25705,310.13,1.03,1.02,2026-07-22,1130,Terra,MODIS,79,6.1NRT,293.02,8.49,N
-7.4711,139.2558,313.62,1.03,1.02,2026-07-22,1130,Terra,MODIS,77,6.1NRT,292.89,10.75,N
-7.29273,140.49474,304.86,1,1,2026-07-22,1130,Terra,MODIS,58,6.1NRT,290.07,6.11,N
-7.46461,139.23627,304.87,1.03,1.02,2026-07-22,1130,Terra,MODIS,10,6.1NRT,293.14,4.19,N
-7.45319,139.25331,315.55,1.03,1.02,2026-07-22,1130,Terra,MODIS,91,6.1NRT,293.12,12.26,N
-6.85432,139.118,301.61,1.03,1.02,2026-07-22,1130,Terra,MODIS,43,6.1NRT,290.66,3.89,N
-7.61466,112.35811,301.69,1.33,1.14,2026-07-22,1306,Terra,MODIS,24,6.1NRT,290.79,4.8,N
-8.18821,113.3419,300.53,1.18,1.08,2026-07-22,1306,Terra,MODIS,29,6.1NRT,282.44,5.61,N
-8.30176,112.17394,302.8,1.39,1.17,2026-07-22,1306,Terra,MODIS,51,6.1NRT,292.27,6.59,N
-7.87549,112.16282,309.42,1.38,1.16,2026-07-22,1306,Terra,MODIS,77,6.1NRT,290.55,14.37,N
-7.61314,112.36993,310.36,1.32,1.14,2026-07-22,1306,Terra,MODIS,80,6.1NRT,291.59,12.84,N
-7.6031,112.36833,305.84,1.32,1.14,2026-07-22,1306,Terra,MODIS,66,6.1NRT,290.75,8.56,N
-7.5778,112.40665,301.7,1.31,1.14,2026-07-22,1306,Terra,MODIS,43,6.1NRT,291.19,5.15,N
-7.14677,114.37531,307.79,1.04,1.02,2026-07-22,1306,Terra,MODIS,57,6.1NRT,287.38,7.4,N
-7.28785,111.15228,301.53,1.6,1.24,2026-07-22,1306,Terra,MODIS,42,6.1NRT,291.25,7,N
-7.28621,111.14586,302.21,1.6,1.24,2026-07-22,1306,Terra,MODIS,47,6.1NRT,290.89,8.34,N
-4.41844,121.74648,300.45,2.39,1.49,2026-07-22,1306,Terra,MODIS,28,6.1NRT,281.87,14.69,N
-3.50636,114.73365,310,1,1,2026-07-22,1306,Terra,MODIS,77,6.1NRT,288.56,9.33,N
-3.27703,114.97828,306.59,1,1,2026-07-22,1306,Terra,MODIS,69,6.1NRT,293.1,5.28,N
-3.2269,115.01601,312.25,1,1,2026-07-22,1306,Terra,MODIS,84,6.1NRT,294.11,8.87,N
-3.08383,115.12455,305.28,1,1,2026-07-22,1308,Terra,MODIS,64,6.1NRT,292.51,4.26,N
-3.08505,115.11575,309.72,1,1,2026-07-22,1308,Terra,MODIS,78,6.1NRT,293.02,7.05,N
-2.93817,115.23574,307.03,1.01,1,2026-07-22,1308,Terra,MODIS,70,6.1NRT,292.87,6.42,N
-2.60789,112.9464,302.99,1.09,1.04,2026-07-22,1308,Terra,MODIS,53,6.1NRT,292.65,3.91,N
-2.91619,110.26784,303.07,1.6,1.24,2026-07-22,1308,Terra,MODIS,51,6.1NRT,292.42,6.65,N
-2.34691,114.11023,342.81,1.01,1,2026-07-22,1308,Terra,MODIS,100,6.1NRT,294.73,46.97,N
-2.33807,114.109,314.11,1.01,1,2026-07-22,1308,Terra,MODIS,89,6.1NRT,291.37,11.19,N
-2.65355,111.72397,302.63,1.26,1.11,2026-07-22,1308,Terra,MODIS,50,6.1NRT,291.75,4.62,N
-2.23315,114.67606,305.85,1,1,2026-07-22,1308,Terra,MODIS,66,6.1NRT,291.61,5.08,N
-2.72308,110.99422,306.16,1.4,1.17,2026-07-22,1308,Terra,MODIS,67,6.1NRT,292.12,8.91,N
-1.89339,115.86243,301.19,1.05,1.02,2026-07-22,1308,Terra,MODIS,28,6.1NRT,289.54,3.82,N
-2.01168,111.25565,306.59,1.32,1.14,2026-07-22,1308,Terra,MODIS,69,6.1NRT,291.45,7.89,N
-2.09328,110.50568,304.09,1.49,1.21,2026-07-22,1308,Terra,MODIS,58,6.1NRT,291.67,7.27,N
-2.08796,110.38431,304.22,1.52,1.22,2026-07-22,1308,Terra,MODIS,59,6.1NRT,291.93,7.69,N
-2.05278,110.2083,305.45,1.57,1.23,2026-07-22,1308,Terra,MODIS,64,6.1NRT,292.3,9.38,N
-1.6581,110.6372,307.12,1.44,1.19,2026-07-22,1308,Terra,MODIS,70,6.1NRT,292.67,9.04,N
-1.4965,110.08204,304.12,1.57,1.23,2026-07-22,1308,Terra,MODIS,59,6.1NRT,292.23,8.12,N
-1.09372,109.91238,325.19,1.59,1.24,2026-07-22,1308,Terra,MODIS,100,6.1NRT,289.13,41.98,N
-1.09566,109.89844,305.43,1.6,1.24,2026-07-22,1308,Terra,MODIS,64,6.1NRT,288.67,8.63,N
-0.90416,110.14281,316.44,1.52,1.22,2026-07-22,1308,Terra,MODIS,93,6.1NRT,292.81,23.14,N
-0.90594,110.12952,315.67,1.53,1.22,2026-07-22,1308,Terra,MODIS,92,6.1NRT,292.34,22,N
-0.90049,110.13662,330.46,1.52,1.22,2026-07-22,1308,Terra,MODIS,100,6.1NRT,293.1,51.01,N
-0.84514,110.14259,303.61,1.52,1.22,2026-07-22,1308,Terra,MODIS,56,6.1NRT,293.11,6.02,N
-0.33501,112.12908,325.57,1.12,1.06,2026-07-22,1308,Terra,MODIS,100,6.1NRT,291.87,26.02,N
-0.3257,112.12781,308.27,1.12,1.06,2026-07-22,1308,Terra,MODIS,74,6.1NRT,291.5,8.17,N
1.92534,109.48545,316.62,1.54,1.22,2026-07-22,1308,Terra,MODIS,91,6.1NRT,292.56,23.53,N
-0.2784,111.94341,305.15,1.15,1.07,2026-07-22,1308,Terra,MODIS,63,6.1NRT,291.39,5.94,N
-0.21958,109.42597,303.39,1.68,1.27,2026-07-22,1308,Terra,MODIS,55,6.1NRT,292.81,7.81,N
-0.19276,109.28621,307.67,1.72,1.29,2026-07-22,1308,Terra,MODIS,72,6.1NRT,292.95,13.29,N
-0.19479,109.27114,308.18,1.73,1.29,2026-07-22,1308,Terra,MODIS,74,6.1NRT,292.88,13.92,N
-0.19405,109.28008,310.19,1.72,1.29,2026-07-22,1308,Terra,MODIS,79,6.1NRT,293.14,17.68,N
-0.19619,109.26502,303.11,1.73,1.29,2026-07-22,1308,Terra,MODIS,53,6.1NRT,292.76,7.33,N
0.14698,109.84293,304.41,1.54,1.22,2026-07-22,1308,Terra,MODIS,60,6.1NRT,291.51,7.69,N
0.15011,109.83662,303.56,1.54,1.22,2026-07-22,1308,Terra,MODIS,56,6.1NRT,291.39,6.32,N
-0.85156,110.14406,308.08,1.04,1.02,2026-07-23,0128,Terra,MODIS,58,6.1NRT,295.53,4.54,D
-1.89367,115.86399,310.38,2.57,1.54,2026-07-23,0128,Terra,MODIS,68,6.1NRT,286.48,27.96,D
-0.28169,111.95225,316.72,1.23,1.1,2026-07-23,0128,Terra,MODIS,74,6.1NRT,294.69,13.94,D
-0.13183,110.27438,307.92,1.03,1.02,2026-07-23,0128,Terra,MODIS,41,6.1NRT,295.42,4.06,D
-0.35168,110.84199,309.46,1.08,1.04,2026-07-23,0128,Terra,MODIS,62,6.1NRT,294.12,7.02,D
-0.19489,109.28397,313.54,1,1,2026-07-23,0128,Terra,MODIS,68,6.1NRT,296.33,7.63,D
-0.21609,109.43234,305.37,1,1,2026-07-23,0128,Terra,MODIS,24,6.1NRT,288.99,2.59,D
-0.99356,109.8474,308.28,1.02,1.01,2026-07-23,0128,Terra,MODIS,57,6.1NRT,295.91,4.2,D
-4.76747,105.27713,309.69,1.26,1.11,2026-07-23,0128,Terra,MODIS,66,6.1NRT,293.32,7.43,D
-2.89965,111.2579,313.78,1.21,1.09,2026-07-23,0128,Terra,MODIS,64,6.1NRT,296.62,8.24,D
-2.89006,111.25919,317.18,1.21,1.09,2026-07-23,0128,Terra,MODIS,75,6.1NRT,296.1,12.17,D
-1.94331,106.08864,310.95,1.22,1.1,2026-07-23,0128,Terra,MODIS,63,6.1NRT,293.03,6.92,D
-2.38817,110.43948,313.18,1.09,1.04,2026-07-23,0128,Terra,MODIS,70,6.1NRT,294.26,9.3,D
-2.11264,110.38059,310.03,1.07,1.03,2026-07-23,0128,Terra,MODIS,63,6.1NRT,294.86,5.48,D
-2.11133,110.37122,310.54,1.07,1.03,2026-07-23,0128,Terra,MODIS,64,6.1NRT,294.98,5.85,D
-2.09142,111.06752,307.52,1.15,1.07,2026-07-23,0128,Terra,MODIS,57,6.1NRT,294.04,5.16,D
-2.08998,111.05752,321.29,1.15,1.07,2026-07-23,0128,Terra,MODIS,79,6.1NRT,294.17,19.1,D
-1.84669,110.7126,304.43,1.1,1.05,2026-07-23,0128,Terra,MODIS,30,6.1NRT,286.38,3.63,D
-1.74157,110.55817,310.01,1.08,1.04,2026-07-23,0128,Terra,MODIS,64,6.1NRT,294.65,6.02,D
-1.74022,110.54874,315.67,1.08,1.04,2026-07-23,0128,Terra,MODIS,73,6.1NRT,294.84,11,D
-1.49828,110.08533,307.82,1.04,1.02,2026-07-23,0128,Terra,MODIS,60,6.1NRT,295.24,4.33,D
-1.09056,109.74002,308.16,1.02,1.01,2026-07-23,0128,Terra,MODIS,43,6.1NRT,293.92,4.21,D
-1.0959,109.9177,336.8,1.02,1.01,2026-07-23,0128,Terra,MODIS,84,6.1NRT,297.56,34.71,D
-1.09462,109.90877,351.06,1.02,1.01,2026-07-23,0128,Terra,MODIS,79,6.1NRT,298.92,61.71,D
-8.29116,113.52345,305.99,2.1,1.41,2026-07-23,0130,Terra,MODIS,58,6.1NRT,287.93,12.82,D
-7.62291,111.47999,308.41,1.43,1.18,2026-07-23,0130,Terra,MODIS,63,6.1NRT,295.5,7.43,D
-7.24785,111.19182,315.11,1.35,1.15,2026-07-23,0130,Terra,MODIS,70,6.1NRT,295.4,14.89,D
-6.96771,109.43153,310.69,1.08,1.04,2026-07-23,0130,Terra,MODIS,62,6.1NRT,297.3,6.62,D
-6.96639,109.422,308.93,1.08,1.04,2026-07-23,0130,Terra,MODIS,57,6.1NRT,297.48,5.03,D
-7.01187,111.18755,307.65,1.34,1.15,2026-07-23,0130,Terra,MODIS,45,6.1NRT,292.74,5.82,D
-6.60254,108.20673,322.95,1,1,2026-07-23,0130,Terra,MODIS,79,6.1NRT,297.69,16.87,D
-8.54125,140.62155,311.71,2.51,1.52,2026-07-23,0546,Aqua,MODIS,63,6.1NRT,296.46,22.54,D
-8.81608,140.90108,309.36,2.41,1.5,2026-07-23,0546,Aqua,MODIS,59,6.1NRT,295.77,17.54,D
-8.71335,140.57291,311.96,2.55,1.54,2026-07-23,0546,Aqua,MODIS,0,6.1NRT,295.58,21.03,D
-8.66217,140.78204,307.26,2.45,1.51,2026-07-23,0546,Aqua,MODIS,47,6.1NRT,292.86,14.12,D
-8.61484,140.73189,321.52,2.47,1.51,2026-07-23,0546,Aqua,MODIS,68,6.1NRT,295.59,52.49,D
-8.60276,140.7473,312.54,2.46,1.51,2026-07-23,0546,Aqua,MODIS,36,6.1NRT,294.65,24.68,D
-8.60566,140.72571,315.51,2.47,1.51,2026-07-23,0546,Aqua,MODIS,53,6.1NRT,295.55,33.99,D
-8.53727,140.62788,309.1,2.51,1.52,2026-07-23,0546,Aqua,MODIS,57,6.1NRT,296.12,15.84,D
-8.54009,140.60585,308.98,2.52,1.53,2026-07-23,0546,Aqua,MODIS,53,6.1NRT,296.15,15.34,D
-8.50118,140.61627,316.7,2.51,1.52,2026-07-23,0546,Aqua,MODIS,72,6.1NRT,296.79,39.56,D
-8.00316,139.79854,330.55,2.87,1.62,2026-07-23,0546,Aqua,MODIS,85,6.1NRT,296.1,118.53,D
-8.02704,139.72462,312.56,2.91,1.63,2026-07-23,0546,Aqua,MODIS,67,6.1NRT,296.12,33.78,D
-8.08724,140.39658,308.37,2.57,1.54,2026-07-23,0546,Aqua,MODIS,56,6.1NRT,295.98,14.84,D
-8.0666,140.74825,310.98,2.41,1.5,2026-07-23,0546,Aqua,MODIS,62,6.1NRT,297.79,19.62,D
-8.09492,140.40269,311.36,2.57,1.54,2026-07-23,0546,Aqua,MODIS,63,6.1NRT,296.35,21.61,D
-8.22267,140.37358,323.14,2.6,1.55,2026-07-23,0546,Aqua,MODIS,79,6.1NRT,297.8,57.94,D
-8.25187,140.22002,308.31,2.68,1.57,2026-07-23,0546,Aqua,MODIS,53,6.1NRT,296.11,15.75,D
-8.23087,140.38147,322.17,2.6,1.55,2026-07-23,0546,Aqua,MODIS,78,6.1NRT,297.91,56.21,D
-8.31833,140.51239,312.18,2.54,1.53,2026-07-23,0546,Aqua,MODIS,53,6.1NRT,296.1,18.4,D
-8.31541,140.53467,313.68,2.53,1.53,2026-07-23,0546,Aqua,MODIS,56,6.1NRT,296.23,20.98,D
-8.10886,138.73834,318.19,3.51,1.76,2026-07-23,0546,Aqua,MODIS,74,6.1NRT,293.98,81.42,D
-7.99954,139.79306,330.14,2.87,1.62,2026-07-23,0546,Aqua,MODIS,85,6.1NRT,296.08,116.55,D
-8.02397,139.71921,310.79,2.91,1.63,2026-07-23,0546,Aqua,MODIS,63,6.1NRT,296.14,27.25,D
-4.06084,138.96713,309.95,2.9,1.62,2026-07-23,0548,Aqua,MODIS,67,6.1NRT,292.68,33.79,D
-6.9775,139.45718,310.32,2.94,1.63,2026-07-23,0548,Aqua,MODIS,61,6.1NRT,292.09,28.68,D
-6.98029,139.46236,312.08,2.94,1.63,2026-07-23,0548,Aqua,MODIS,66,6.1NRT,292.4,36.07,D
-7.44883,138.57402,319.1,3.53,1.77,2026-07-23,0548,Aqua,MODIS,75,6.1NRT,291.07,78.64,D
-7.44458,138.57788,318.78,3.53,1.77,2026-07-23,0548,Aqua,MODIS,75,6.1NRT,290.69,77.98,D
-7.4619,139.25526,332.33,3.11,1.67,2026-07-23,0548,Aqua,MODIS,86,6.1NRT,295.39,138.28,D
-7.46331,139.2626,328.88,3.11,1.67,2026-07-23,0548,Aqua,MODIS,84,6.1NRT,295.16,115.95,D
-7.39747,140.35237,323.37,2.53,1.53,2026-07-23,0548,Aqua,MODIS,0,6.1NRT,293.1,63.65,D
-7.47301,140.4959,312.02,2.47,1.51,2026-07-23,0548,Aqua,MODIS,41,6.1NRT,296.49,22.04,D
-7.91323,139.67867,311.01,2.93,1.63,2026-07-23,0548,Aqua,MODIS,60,6.1NRT,295.45,29.91,D
-3.57195,126.70367,316.81,1.7,1.28,2026-07-23,0726,Aqua,MODIS,67,6.1NRT,290.62,27.54,D
-8.50616,122.95066,312.05,1,1,2026-07-23,0726,Aqua,MODIS,53,6.1NRT,299.21,5.24,D
-8.43118,123.1406,313.08,1,1,2026-07-23,0726,Aqua,MODIS,48,6.1NRT,300.1,9.13,D
-8.70103,121.22454,308.96,1.09,1.04,2026-07-23,0726,Aqua,MODIS,56,6.1NRT,292.13,6.96,D
-8.68794,118.04851,315.93,1.73,1.29,2026-07-23,0726,Aqua,MODIS,55,6.1NRT,297.6,18.98,D
-8.44419,118.31859,315.97,1.63,1.26,2026-07-23,0726,Aqua,MODIS,71,6.1NRT,298.53,14.81,D
-4.5199,121.66813,310.76,1.01,1,2026-07-23,0726,Aqua,MODIS,56,6.1NRT,288.41,6.66,D
-4.39783,122.23259,312.16,1,1,2026-07-23,0726,Aqua,MODIS,67,6.1NRT,291.37,6.92,D
-3.55292,126.82496,311.76,1.74,1.29,2026-07-23,0726,Aqua,MODIS,69,6.1NRT,295.03,15.98,D
-3.56942,126.7112,318.75,1.71,1.28,2026-07-23,0726,Aqua,MODIS,73,6.1NRT,291.81,28.36,D
-4.2108,122.30853,310.31,1,1,2026-07-23,0726,Aqua,MODIS,55,6.1NRT,291.33,5.9,D
-3.54007,126.75379,318.48,1.72,1.29,2026-07-23,0726,Aqua,MODIS,77,6.1NRT,292.66,30.58,D
-4.11709,122.51854,311.51,1.01,1,2026-07-23,0726,Aqua,MODIS,66,6.1NRT,295.52,5.96,D
-3.32553,126.80071,309.98,1.75,1.3,2026-07-23,0726,Aqua,MODIS,61,6.1NRT,291.53,14.43,D
-4.03141,119.68987,310.59,1.15,1.07,2026-07-23,0726,Aqua,MODIS,41,6.1NRT,296.36,6.64,D
-3.71357,119.77827,308.7,1.13,1.06,2026-07-23,0726,Aqua,MODIS,59,6.1NRT,295.95,4.75,D
-2.58299,121.3815,308.21,1,1,2026-07-23,0726,Aqua,MODIS,62,6.1NRT,293.47,5.14,D
-2.58427,121.3728,321.55,1,1,2026-07-23,0726,Aqua,MODIS,79,6.1NRT,293.6,16.23,D
-2.3016,119.8969,315.21,1.09,1.04,2026-07-23,0726,Aqua,MODIS,70,6.1NRT,295.19,10.83,D
-2.01387,121.42068,312.58,1,1,2026-07-23,0726,Aqua,MODIS,63,6.1NRT,292.52,8.04,D
-2.04404,119.38844,310.55,1.14,1.06,2026-07-23,0726,Aqua,MODIS,63,6.1NRT,295.63,6.06,D
-1.92393,119.51633,318.86,1.12,1.05,2026-07-23,0726,Aqua,MODIS,78,6.1NRT,296.23,15.69,D
-1.92542,119.50625,309.6,1.12,1.05,2026-07-23,0726,Aqua,MODIS,62,6.1NRT,295.98,6.5,D
-1.25083,113.1806,313,3.21,1.7,2026-07-23,0729,Aqua,MODIS,36,6.1NRT,288.08,38.1,D
-2.01527,111.1552,319.64,4.82,2,2026-07-23,0729,Aqua,MODIS,71,6.1NRT,289.7,123.07,D
-1.44338,119.51225,307.5,1.11,1.05,2026-07-23,0729,Aqua,MODIS,62,6.1NRT,283.76,6.7,D
0.87163,112.9696,319.23,3.06,1.66,2026-07-23,0729,Aqua,MODIS,68,6.1NRT,287.54,73.71,D
0.67386,111.79672,310.99,3.85,1.83,2026-07-23,0729,Aqua,MODIS,0,6.1NRT,288.07,46.21,D
0.86936,112.97687,321.83,3.06,1.66,2026-07-23,0729,Aqua,MODIS,46,6.1NRT,287.67,78.84,D
1.12666,114.73029,302.69,2.18,1.43,2026-07-23,0729,Aqua,MODIS,32,6.1NRT,287.93,7.38,D
1.55611,118.00047,309.52,1.23,1.1,2026-07-23,0729,Aqua,MODIS,47,6.1NRT,291.48,6.31,D
1.56402,118.05346,310.61,1.22,1.1,2026-07-23,0729,Aqua,MODIS,64,6.1NRT,290.06,7.15,D
1.177,118.7441,325.52,1.13,1.06,2026-07-23,0729,Aqua,MODIS,83,6.1NRT,289.26,23.4,D
-0.08613,111.99895,318.63,3.82,1.83,2026-07-23,0729,Aqua,MODIS,0,6.1NRT,286.2,89.17,D
-1.25119,113.17567,314.04,3.21,1.7,2026-07-23,0729,Aqua,MODIS,32,6.1NRT,288.08,39.78,D
2.82224,97.67989,316.48,1.1,1.04,2026-07-23,0907,Aqua,MODIS,55,6.1NRT,299.15,9.27,D
2.82087,97.67036,313.54,1.1,1.04,2026-07-23,0907,Aqua,MODIS,28,6.1NRT,297.98,5.92,D
3.83448,96.6385,319.93,1.03,1.01,2026-07-23,0907,Aqua,MODIS,78,6.1NRT,298.45,11.04,D
1.95587,99.6385,328.45,1.39,1.17,2026-07-23,0907,Aqua,MODIS,84,6.1NRT,292.9,37.96,D
2.57194,97.66664,331.2,1.09,1.04,2026-07-23,0907,Aqua,MODIS,65,6.1NRT,298.09,27.88,D
5.39918,95.75675,310.83,1.01,1,2026-07-23,0909,Aqua,MODIS,35,6.1NRT,296.9,5.29,D
4.979,97.58075,320.34,1.14,1.06,2026-07-23,0909,Aqua,MODIS,72,6.1NRT,298.09,13.23,D
4.70051,97.77337,314.28,1.16,1.07,2026-07-23,0909,Aqua,MODIS,72,6.1NRT,294.6,8.41,D
3.85698,96.46471,325.54,1.02,1.01,2026-07-23,0909,Aqua,MODIS,82,6.1NRT,299.18,15.69,D
3.85827,96.47359,316.51,1.02,1.01,2026-07-23,0909,Aqua,MODIS,44,6.1NRT,298.01,6.93,D
3.84816,96.466,357.89,1.02,1.01,2026-07-23,0909,Aqua,MODIS,99,6.1NRT,300.67,74.61,D
3.83547,96.44067,322.84,1.02,1.01,2026-07-23,0909,Aqua,MODIS,59,6.1NRT,299.29,10.88,D
3.83676,96.44955,326.71,1.02,1.01,2026-07-23,0909,Aqua,MODIS,63,6.1NRT,298.9,15.37,D
-7.4662,139.2307,301.37,3.43,1.74,2026-07-23,1206,Terra,MODIS,35,6.1NRT,290.55,21.88,N
-7.46141,139.26089,306.56,3.45,1.75,2026-07-23,1206,Terra,MODIS,68,6.1NRT,290.42,40.47,N
-7.46244,139.23561,307.62,3.43,1.74,2026-07-23,1206,Terra,MODIS,53,6.1NRT,290.55,41.55,N
-7.45741,139.26578,307.34,3.45,1.75,2026-07-23,1206,Terra,MODIS,51,6.1NRT,290.42,40.37,N
-3.2928,130.57144,301.85,1.03,1.01,2026-07-23,1208,Terra,MODIS,43,6.1NRT,287.32,4.37,N
-3.06249,130.23866,310.4,1.01,1.01,2026-07-23,1208,Terra,MODIS,80,6.1NRT,293.38,8.97,N
-1.56806,127.42929,307.93,1.1,1.05,2026-07-23,1208,Terra,MODIS,73,6.1NRT,295.12,6.97,N
-1.45724,127.44104,309.6,1.1,1.04,2026-07-23,1208,Terra,MODIS,67,6.1NRT,292.48,9.52,N
